 # Pressure Initial   1.6052041603631845E+031
 # 
 #  Radius              Mass                  Rho                   Pressure 
  #-------------------------------------
  3.558500000000000E+06   2.993626432228054E+32   5.368390359330941E+11  -1.366554274625609E+30
  3.559000000000000E+06   2.994053544849976E+32   5.366499228084580E+11  -1.366767302550559E+30
  3.559500000000000E+06   2.994480627006472E+32   5.364609026364874E+11  -1.366980225768260E+30
  3.560000000000000E+06   2.994907678704071E+32   5.362719758011943E+11  -1.367193043846160E+30
  3.560500000000000E+06   2.995334699949102E+32   5.360831418051552E+11  -1.367405757344564E+30
  3.561000000000000E+06   2.995761690748243E+32   5.358944013463892E+11  -1.367618365477191E+30
  3.561500000000000E+06   2.996188651108122E+32   5.357057538647396E+11  -1.367830868875037E+30
  3.562000000000000E+06   2.996615581035365E+32   5.355171996175460E+11  -1.368043267248215E+30
  3.562500000000000E+06   2.997042480536549E+32   5.353287380455002E+11  -1.368255561226769E+30
  3.563000000000000E+06   2.997469349618100E+32   5.351403694686998E+11  -1.368467750450119E+30
  3.563500000000000E+06   2.997896188286492E+32   5.349520937048518E+11  -1.368679835123603E+30
  3.564000000000000E+06   2.998322996548450E+32   5.347639107600400E+11  -1.368891815240377E+30
  3.564500000000000E+06   2.998749774410348E+32   5.345758203896005E+11  -1.369103691076043E+30
  3.565000000000000E+06   2.999176521878759E+32   5.343878226624138E+11  -1.369315462553005E+30
  3.565500000000000E+06   2.999603238960105E+32   5.341999173967720E+11  -1.369527129875957E+30
  3.566000000000000E+06   3.000029925660860E+32   5.340121047240516E+11  -1.369738692896905E+30
  3.566500000000000E+06   3.000456581987643E+32   5.338243846502727E+11  -1.369950151609062E+30
  3.567000000000000E+06   3.000883207947076E+32   5.336367570563796E+11  -1.370161506146548E+30
  3.567500000000000E+06   3.001309803545579E+32   5.334492216985140E+11  -1.370372756784057E+30
  3.568000000000000E+06   3.001736368789671E+32   5.332617785205480E+11  -1.370583903584811E+30
  3.568500000000000E+06   3.002162903685872E+32   5.330744278408173E+11  -1.370794946190225E+30
  3.569000000000000E+06   3.002589408240799E+32   5.328871693532461E+11  -1.371005884945070E+30
  3.569500000000000E+06   3.003015882460871E+32   5.327000027522537E+11  -1.371216720193579E+30
  3.570000000000000E+06   3.003442326352505E+32   5.325129282312861E+11  -1.371427451717841E+30
  3.570500000000000E+06   3.003868739922317E+32   5.323259459833741E+11  -1.371638079300413E+30
  3.571000000000000E+06   3.004295123176972E+32   5.321390557030995E+11  -1.371848603285336E+30
  3.571500000000000E+06   3.004721476122837E+32   5.319522572721849E+11  -1.372059023805847E+30
  3.572000000000000E+06   3.005147798766425E+32   5.317655505725391E+11  -1.372269340994969E+30
  3.572500000000000E+06   3.005574091114251E+32   5.315789357970277E+11  -1.372479554635448E+30
  3.573000000000000E+06   3.006000353172878E+32   5.313924127031779E+11  -1.372689665000416E+30
  3.573500000000000E+06   3.006426584948720E+32   5.312059812351899E+11  -1.372899672152733E+30
  3.574000000000000E+06   3.006852786448237E+32   5.310196412131775E+11  -1.373109576295027E+30
  3.574500000000000E+06   3.007278957677793E+32   5.308333927677055E+11  -1.373319377280234E+30
  3.575000000000000E+06   3.007705098644148E+32   5.306472362151007E+11  -1.373529074752015E+30
  3.575500000000000E+06   3.008131209353911E+32   5.304611710033087E+11  -1.373738669332240E+30
  3.576000000000000E+06   3.008557289813442E+32   5.302751970768107E+11  -1.373948161083448E+30
  3.576500000000000E+06   3.008983340029201E+32   5.300893146897195E+11  -1.374157549719390E+30
  3.577000000000000E+06   3.009409360007945E+32   5.299035237862071E+11  -1.374366835302956E+30
  3.577500000000000E+06   3.009835349756081E+32   5.297178237537387E+11  -1.374576018524139E+30
  3.578000000000000E+06   3.010261309280118E+32   5.295322152174044E+11  -1.374785098678803E+30
  3.578500000000000E+06   3.010687238586611E+32   5.293466977505184E+11  -1.374994076247592E+30
  3.579000000000000E+06   3.011113137681917E+32   5.291612709888908E+11  -1.375202951640747E+30
  3.579500000000000E+06   3.011539006572590E+32   5.289759356184698E+11  -1.375411724085576E+30
  3.580000000000000E+06   3.011964845265136E+32   5.287906912131346E+11  -1.375620394062096E+30
  3.580500000000000E+06   3.012390653766157E+32   5.286055375942374E+11  -1.375828961771535E+30
  3.581000000000000E+06   3.012816432082157E+32   5.284204749532444E+11  -1.376037426998218E+30
  3.581500000000000E+06   3.013242180219489E+32   5.282355027418117E+11  -1.376245790359833E+30
  3.582000000000000E+06   3.013667898184655E+32   5.280506217674214E+11  -1.376454050946784E+30
  3.582500000000000E+06   3.014093585984356E+32   5.278658314202563E+11  -1.376662209446006E+30
  3.583000000000000E+06   3.014519243625042E+32   5.276811314607098E+11  -1.376870266127399E+30
  3.583500000000000E+06   3.014944871113014E+32   5.274965220184960E+11  -1.377078220844853E+30
  3.584000000000000E+06   3.015370468454822E+32   5.273120031615882E+11  -1.377286073521797E+30
  3.584500000000000E+06   3.015796035657064E+32   5.271275750191959E+11  -1.377493824012682E+30
  3.585000000000000E+06   3.016221572726238E+32   5.269432371061845E+11  -1.377701472863990E+30
  3.585500000000000E+06   3.016647079668691E+32   5.267589893678699E+11  -1.377909020137323E+30
  3.586000000000000E+06   3.017072556491021E+32   5.265748321790313E+11  -1.378116465410504E+30
  3.586500000000000E+06   3.017498003199773E+32   5.263907653005316E+11  -1.378323808952916E+30
  3.587000000000000E+06   3.017923419801394E+32   5.262067883710575E+11  -1.378531051171559E+30
  3.587500000000000E+06   3.018348806302327E+32   5.260229017036879E+11  -1.378738191713767E+30
  3.588000000000000E+06   3.018774162709068E+32   5.258391049986252E+11  -1.378945230917242E+30
  3.588500000000000E+06   3.019199489028209E+32   5.256553986297001E+11  -1.379152168360887E+30
  3.589000000000000E+06   3.019624785266144E+32   5.254717818078645E+11  -1.379359004933528E+30
  3.589500000000000E+06   3.020050051429315E+32   5.252882552126835E+11  -1.379565739869661E+30
  3.590000000000000E+06   3.020475287524362E+32   5.251048184225493E+11  -1.379772373644218E+30
  3.590500000000000E+06   3.020900493557777E+32   5.249214716272905E+11  -1.379978906043357E+30
  3.591000000000000E+06   3.021325669536198E+32   5.247382146500784E+11  -1.380185337266272E+30
  3.591500000000000E+06   3.021750815466016E+32   5.245550471312883E+11  -1.380391667718061E+30
  3.592000000000000E+06   3.022175931353670E+32   5.243719693827278E+11  -1.380597897047490E+30
  3.592500000000000E+06   3.022601017205697E+32   5.241889811669849E+11  -1.380804025521996E+30
  3.593000000000000E+06   3.023026073028586E+32   5.240060826734839E+11  -1.381010052928190E+30
  3.593500000000000E+06   3.023451098828773E+32   5.238232732387233E+11  -1.381215980013491E+30
  3.594000000000000E+06   3.023876094612696E+32   5.236405536611093E+11  -1.381421805878519E+30
  3.594500000000000E+06   3.024301060387037E+32   5.234579233991615E+11  -1.381627531133230E+30
  3.595000000000000E+06   3.024725996158183E+32   5.232753823987559E+11  -1.381833155838599E+30
  3.595500000000000E+06   3.025150901932618E+32   5.230929307273688E+11  -1.382038679918610E+30
  3.596000000000000E+06   3.025575777716875E+32   5.229105680878291E+11  -1.382244103708014E+30
  3.596500000000000E+06   3.026000623517239E+32   5.227282947298543E+11  -1.382449426925520E+30
  3.597000000000000E+06   3.026425439340292E+32   5.225461102351412E+11  -1.382654650042325E+30
  3.597500000000000E+06   3.026850225192415E+32   5.223640148532915E+11  -1.382859772777263E+30
  3.598000000000000E+06   3.027274981080139E+32   5.221820085908813E+11  -1.383064795122928E+30
  3.598500000000000E+06   3.027699707009945E+32   5.220000912726161E+11  -1.383269717276781E+30
  3.599000000000000E+06   3.028124402988361E+32   5.218182627234851E+11  -1.383474539435963E+30
  3.599500000000000E+06   3.028549069021817E+32   5.216365231924799E+11  -1.383679261319993E+30
  3.600000000000000E+06   3.028973705116938E+32   5.214548724440286E+11  -1.383883883194244E+30
  3.600500000000000E+06   3.029398311280006E+32   5.212733103033704E+11  -1.384088405255562E+30
  3.601000000000000E+06   3.029822887517594E+32   5.210918368378539E+11  -1.384292827428093E+30
  3.601500000000000E+06   3.030247433836131E+32   5.209104520541870E+11  -1.384497149704274E+30
  3.602000000000000E+06   3.030671950242092E+32   5.207291557778442E+11  -1.384701372280708E+30
  3.602500000000000E+06   3.031096436742001E+32   5.205479480156562E+11  -1.384905495149693E+30
  3.603000000000000E+06   3.031520893342183E+32   5.203668285330254E+11  -1.385109518575495E+30
  3.603500000000000E+06   3.031945320049162E+32   5.201857976384717E+11  -1.385313442210580E+30
  3.604000000000000E+06   3.032369716869509E+32   5.200048552179661E+11  -1.385517266183398E+30
  3.604500000000000E+06   3.032794083809794E+32   5.198240011576349E+11  -1.385720990622225E+30
  3.605000000000000E+06   3.033218420876242E+32   5.196432349222267E+11  -1.385924616129991E+30
  3.605500000000000E+06   3.033642728075522E+32   5.194625574820793E+11  -1.386128141613658E+30
  3.606000000000000E+06   3.034067005414151E+32   5.192819678205278E+11  -1.386331568218458E+30
  3.606500000000000E+06   3.034491252898402E+32   5.191014660651119E+11  -1.386534895800716E+30
  3.607000000000000E+06   3.034915470534696E+32   5.189210524031773E+11  -1.386738124149398E+30
  3.607500000000000E+06   3.035339658329499E+32   5.187407268414533E+11  -1.386941253256926E+30
  3.608000000000000E+06   3.035763816289427E+32   5.185604892665442E+11  -1.387144283251036E+30
  3.608500000000000E+06   3.036187944420897E+32   5.183803395651768E+11  -1.387347214259320E+30
  3.609000000000000E+06   3.036612042730423E+32   5.182002775642734E+11  -1.387550046476746E+30
  3.609500000000000E+06   3.037036111224520E+32   5.180203036305491E+11  -1.387752779490225E+30
  3.610000000000000E+06   3.037460149909652E+32   5.178404172910834E+11  -1.387955413832483E+30
  3.610500000000000E+06   3.037884158792184E+32   5.176606183133452E+11  -1.388157949765453E+30
  3.611000000000000E+06   3.038308137878531E+32   5.174809071236567E+11  -1.388360386808907E+30
  3.611500000000000E+06   3.038732087175253E+32   5.173012837286553E+11  -1.388562724955361E+30
  3.612000000000000E+06   3.039156006688861E+32   5.171217477162827E+11  -1.388764964668988E+30
  3.612500000000000E+06   3.039579896425716E+32   5.169422987947361E+11  -1.388967106278484E+30
  3.613000000000000E+06   3.040003756392231E+32   5.167629375688698E+11  -1.389169149102516E+30
  3.613500000000000E+06   3.040427586594915E+32   5.165836636271738E+11  -1.389371093604620E+30
  3.614000000000000E+06   3.040851387040176E+32   5.164044769169667E+11  -1.389572939844152E+30
  3.614500000000000E+06   3.041275157734619E+32   5.162253777435712E+11  -1.389774687477174E+30
  3.615000000000000E+06   3.041698898684801E+32   5.160463656961221E+11  -1.389976336966504E+30
  3.615500000000000E+06   3.042122609897080E+32   5.158674407220412E+11  -1.390177888371372E+30
  3.616000000000000E+06   3.042546291377911E+32   5.156886029475085E+11  -1.390379341549647E+30
  3.616500000000000E+06   3.042969943133848E+32   5.155098520220955E+11  -1.390580696896065E+30
  3.617000000000000E+06   3.043393565171247E+32   5.153311881910611E+11  -1.390781954134356E+30
  3.617500000000000E+06   3.043817157496562E+32   5.151526112827673E+11  -1.390983113457858E+30
  3.618000000000000E+06   3.044240720116149E+32   5.149741208285644E+11  -1.391184175394488E+30
  3.618500000000000E+06   3.044664253036410E+32   5.147957175491359E+11  -1.391385139132429E+30
  3.619000000000000E+06   3.045087756263994E+32   5.146174012134190E+11  -1.391586004931963E+30
  3.619500000000000E+06   3.045511229805350E+32   5.144391714126047E+11  -1.391786773253592E+30
  3.620000000000000E+06   3.045934673666782E+32   5.142610278572623E+11  -1.391987444423351E+30
  3.620500000000000E+06   3.046358087854644E+32   5.140829713853296E+11  -1.392188017497336E+30
  3.621000000000000E+06   3.046781472375675E+32   5.139050015289633E+11  -1.392388493002557E+30
  3.621500000000000E+06   3.047204827236129E+32   5.137271177618323E+11  -1.392588871531898E+30
  3.622000000000000E+06   3.047628152442454E+32   5.135493206838153E+11  -1.392789152409625E+30
  3.622500000000000E+06   3.048051448001046E+32   5.133716097688800E+11  -1.392989336228289E+30
  3.623000000000000E+06   3.048474713918304E+32   5.131939853794201E+11  -1.393189422579671E+30
  3.623500000000000E+06   3.048897950200770E+32   5.130164472857258E+11  -1.393389411722528E+30
  3.624000000000000E+06   3.049321156854791E+32   5.128389950811179E+11  -1.393589304114966E+30
  3.624500000000000E+06   3.049744333886761E+32   5.126616294821375E+11  -1.393789098949833E+30
  3.625000000000000E+06   3.050167481303320E+32   5.124843500819674E+11  -1.393988796685391E+30
  3.625500000000000E+06   3.050590599110958E+32   5.123071567105762E+11  -1.394188397513175E+30
  3.626000000000000E+06   3.051013687316117E+32   5.121300494931500E+11  -1.394387901292166E+30
  3.626500000000000E+06   3.051436745925237E+32   5.119530283187145E+11  -1.394587308147371E+30
  3.627000000000000E+06   3.051859774944807E+32   5.117760928996500E+11  -1.394786618402781E+30
  3.627500000000000E+06   3.052282774381121E+32   5.115992433022352E+11  -1.394985831983744E+30
  3.628000000000000E+06   3.052705744240665E+32   5.114224795925902E+11  -1.395184948815769E+30
  3.628500000000000E+06   3.053128684529976E+32   5.112458017189518E+11  -1.395383968957166E+30
  3.629000000000000E+06   3.053551595255343E+32   5.110692095707322E+11  -1.395582892532512E+30
  3.629500000000000E+06   3.053974476423350E+32   5.108927030963352E+11  -1.395781719599922E+30
  3.630000000000000E+06   3.054397328040190E+32   5.107162818327895E+11  -1.395980450680924E+30
  3.630500000000000E+06   3.054820150112248E+32   5.105399464339594E+11  -1.396179085038953E+30
  3.631000000000000E+06   3.055242942646153E+32   5.103636966131114E+11  -1.396377622997013E+30
  3.631500000000000E+06   3.055665705648339E+32   5.101875322600062E+11  -1.396576064679284E+30
  3.632000000000000E+06   3.056088439125238E+32   5.100114532059050E+11  -1.396774410275838E+30
  3.632500000000000E+06   3.056511143083234E+32   5.098354595754297E+11  -1.396972659646294E+30
  3.633000000000000E+06   3.056933817528710E+32   5.096595512585280E+11  -1.397170812914622E+30
  3.633500000000000E+06   3.057356462468194E+32   5.094837281453191E+11  -1.397368870204601E+30
  3.634000000000000E+06   3.057779077908017E+32   5.093079902431135E+11  -1.397566831507993E+30
  3.634500000000000E+06   3.058201663854513E+32   5.091323373251124E+11  -1.397764697080278E+30
  3.635000000000000E+06   3.058624220314157E+32   5.089567698081921E+11  -1.397962466451864E+30
  3.635500000000000E+06   3.059046747293378E+32   5.087812870562284E+11  -1.398160140339317E+30
  3.636000000000000E+06   3.059469244798554E+32   5.086058894274471E+11  -1.398357718339106E+30
  3.636500000000000E+06   3.059891712836159E+32   5.084305768705696E+11  -1.398555200509005E+30
  3.637000000000000E+06   3.060314151412862E+32   5.082553493927552E+11  -1.398752586840937E+30
  3.637500000000000E+06   3.060736560535038E+32   5.080802067093456E+11  -1.398949877655568E+30
  3.638000000000000E+06   3.061158940209112E+32   5.079051487111079E+11  -1.399147073075938E+30
  3.638500000000000E+06   3.061581290441409E+32   5.077301755803500E+11  -1.399344172896687E+30
  3.639000000000000E+06   3.062003611238546E+32   5.075552873242512E+11  -1.399541177109727E+30
  3.639500000000000E+06   3.062425902606848E+32   5.073804833676172E+11  -1.399738086362990E+30
  3.640000000000000E+06   3.062848164552492E+32   5.072057638346404E+11  -1.399934900516578E+30
  3.640500000000000E+06   3.063270397081755E+32   5.070311287910590E+11  -1.400131619496443E+30
  3.641000000000000E+06   3.063692600201296E+32   5.068565785931895E+11  -1.400328242901208E+30
  3.641500000000000E+06   3.064114773917633E+32   5.066821127829949E+11  -1.400524771246829E+30
  3.642000000000000E+06   3.064536918237182E+32   5.065077313679238E+11  -1.400721204524921E+30
  3.642500000000000E+06   3.064959033166216E+32   5.063334341811525E+11  -1.400917542923396E+30
  3.643000000000000E+06   3.065381118711103E+32   5.061592211721910E+11  -1.401113786499137E+30
  3.643500000000000E+06   3.065803174878354E+32   5.059850927546099E+11  -1.401309934786271E+30
  3.644000000000000E+06   3.066225201674530E+32   5.058110485295151E+11  -1.401505988234132E+30
  3.644500000000000E+06   3.066647199105949E+32   5.056370880986826E+11  -1.401701947291308E+30
  3.645000000000000E+06   3.067069167178926E+32   5.054632120491689E+11  -1.401897811296507E+30
  3.645500000000000E+06   3.067491105899874E+32   5.052894198090880E+11  -1.402093580893920E+30
  3.646000000000000E+06   3.067913015275302E+32   5.051157119069544E+11  -1.402289255488215E+30
  3.646500000000000E+06   3.068334895311718E+32   5.049420877713896E+11  -1.402484835723016E+30
  3.647000000000000E+06   3.068756746015532E+32   5.047685477569064E+11  -1.402680321198980E+30
  3.647500000000000E+06   3.069178567393152E+32   5.045950914084045E+11  -1.402875712428761E+30
  3.648000000000000E+06   3.069600359450892E+32   5.044217187913196E+11  -1.403071009338648E+30
  3.648500000000000E+06   3.070022122195304E+32   5.042484301440999E+11  -1.403266211660038E+30
  3.649000000000000E+06   3.070443855632844E+32   5.040752251854226E+11  -1.403461319709829E+30
  3.649500000000000E+06   3.070865559769725E+32   5.039021034614122E+11  -1.403656333999294E+30
  3.650000000000000E+06   3.071287234612303E+32   5.037290654988591E+11  -1.403851253935025E+30
  3.650500000000000E+06   3.071708880167082E+32   5.035561110745795E+11  -1.404046079768428E+30
  3.651000000000000E+06   3.072130496440319E+32   5.033832400233033E+11  -1.404240811685677E+30
  3.651500000000000E+06   3.072552083438467E+32   5.032104525253687E+11  -1.404435449483621E+30
  3.652000000000000E+06   3.072973641167977E+32   5.030377482429717E+11  -1.404629993542787E+30
  3.652500000000000E+06   3.073395169635154E+32   5.028651277013466E+11  -1.404824443271528E+30
  3.653000000000000E+06   3.073816668846639E+32   5.026925902178333E+11  -1.405018799438815E+30
  3.653500000000000E+06   3.074238138808689E+32   5.025201359151574E+11  -1.405213061906415E+30
  3.654000000000000E+06   3.074659579527703E+32   5.023477649157712E+11  -1.405407230536389E+30
  3.654500000000000E+06   3.075080991010128E+32   5.021754770549018E+11  -1.405601305514341E+30
  3.655000000000000E+06   3.075502373262313E+32   5.020032723400946E+11  -1.405795286831782E+30
  3.655500000000000E+06   3.075923726290753E+32   5.018311505495181E+11  -1.405989174738585E+30
  3.656000000000000E+06   3.076345050101700E+32   5.016591116335781E+11  -1.406182969290619E+30
  3.656500000000000E+06   3.076766344701596E+32   5.014871559436825E+11  -1.406376670092044E+30
  3.657000000000000E+06   3.077187610096980E+32   5.013152830862817E+11  -1.406570277586167E+30
  3.657500000000000E+06   3.077608846294152E+32   5.011434928973689E+11  -1.406763791957743E+30
  3.658000000000000E+06   3.078030053299504E+32   5.009717857851447E+11  -1.406957212746947E+30
  3.658500000000000E+06   3.078451231119524E+32   5.008001612994875E+11  -1.407150540460820E+30
  3.659000000000000E+06   3.078872379760557E+32   5.006286195053044E+11  -1.407343775026255E+30
  3.659500000000000E+06   3.079293499229041E+32   5.004571604102216E+11  -1.407536916434654E+30
  3.660000000000000E+06   3.079714589531270E+32   5.002857836792655E+11  -1.407729965063351E+30
  3.660500000000000E+06   3.080135650673586E+32   5.001144896627274E+11  -1.407922920517763E+30
  3.661000000000000E+06   3.080556682662425E+32   4.999432779117784E+11  -1.408115783303470E+30
  3.661500000000000E+06   3.080977685503982E+32   4.997721485483663E+11  -1.408308553283107E+30
  3.662000000000000E+06   3.081398659204790E+32   4.996011018651194E+11  -1.408501230127044E+30
  3.662500000000000E+06   3.081819603771329E+32   4.994301376415176E+11  -1.408693814083677E+30
  3.663000000000000E+06   3.082240519209891E+32   4.992592554296983E+11  -1.408886305657514E+30
  3.663500000000000E+06   3.082661405527002E+32   4.990884557497943E+11  -1.409078704262643E+30
  3.664000000000000E+06   3.083082262728903E+32   4.989177379266848E+11  -1.409271010659562E+30
  3.664500000000000E+06   3.083503090821929E+32   4.987471022527271E+11  -1.409463224518941E+30
  3.665000000000000E+06   3.083923889812558E+32   4.985765489628705E+11  -1.409655345576118E+30
  3.665500000000000E+06   3.084344659707219E+32   4.984060777237242E+11  -1.409847374206646E+30
  3.666000000000000E+06   3.084765400512294E+32   4.982356882592241E+11  -1.410039310721498E+30
  3.666500000000000E+06   3.085186112234067E+32   4.980653809177652E+11  -1.410231154728223E+30
  3.667000000000000E+06   3.085606794878963E+32   4.978951554800319E+11  -1.410422906473868E+30
  3.667500000000000E+06   3.086027448453410E+32   4.977250117837457E+11  -1.410614566141240E+30
  3.668000000000000E+06   3.086448072963593E+32   4.975549496668383E+11  -1.410806133912890E+30
  3.668500000000000E+06   3.086868668415888E+32   4.973849694770945E+11  -1.410997609397068E+30
  3.669000000000000E+06   3.087289234816769E+32   4.972150711654445E+11  -1.411188992649033E+30
  3.669500000000000E+06   3.087709772172704E+32   4.970452544565972E+11  -1.411380283978903E+30
  3.670000000000000E+06   3.088130280490022E+32   4.968755193583927E+11  -1.411571483377841E+30
  3.670500000000000E+06   3.088550759775047E+32   4.967058657655767E+11  -1.411762590964408E+30
  3.671000000000000E+06   3.088971210034200E+32   4.965362937989827E+11  -1.411953606602495E+30
  3.671500000000000E+06   3.089391631273901E+32   4.963668031839651E+11  -1.412144530601476E+30
  3.672000000000000E+06   3.089812023500424E+32   4.961973939848928E+11  -1.412335362888844E+30
  3.672500000000000E+06   3.090232386719998E+32   4.960280659839379E+11  -1.412526103709972E+30
  3.673000000000000E+06   3.090652720939039E+32   4.958588193582809E+11  -1.412716752865270E+30
  3.673500000000000E+06   3.091073026164012E+32   4.956896542847117E+11  -1.412907310155598E+30
  3.674000000000000E+06   3.091493302401427E+32   4.955205703201083E+11  -1.413097776080113E+30
  3.674500000000000E+06   3.091913549657509E+32   4.953515674161437E+11  -1.413288150693246E+30
  3.675000000000000E+06   3.092333767938623E+32   4.951826457496132E+11  -1.413478433795857E+30
  3.675500000000000E+06   3.092753957251136E+32   4.950138051594782E+11  -1.413668625569339E+30
  3.676000000000000E+06   3.093174117601554E+32   4.948450457660332E+11  -1.413858725878191E+30
  3.676500000000000E+06   3.093594248996147E+32   4.946763669588408E+11  -1.414048735410042E+30
  3.677000000000000E+06   3.094014351441134E+32   4.945077693078855E+11  -1.414238653522830E+30
  3.677500000000000E+06   3.094434424943021E+32   4.943392524839488E+11  -1.414428480587402E+30
  3.678000000000000E+06   3.094854469508169E+32   4.941708165510900E+11  -1.414618216531602E+30
  3.678500000000000E+06   3.095274485142938E+32   4.940024614610327E+11  -1.414807861409811E+30
  3.679000000000000E+06   3.095694471853593E+32   4.938341867731669E+11  -1.414997415718360E+30
  3.679500000000000E+06   3.096114429646493E+32   4.936659930561060E+11  -1.415186878816723E+30
  3.680000000000000E+06   3.096534358528091E+32   4.934978800933773E+11  -1.415376250948749E+30
  3.680500000000000E+06   3.096954258504745E+32   4.933298474449705E+11  -1.415565532610095E+30
  3.681000000000000E+06   3.097374129582810E+32   4.931618956786321E+11  -1.415754723161217E+30
  3.681500000000000E+06   3.097793971768835E+32   4.929940244104189E+11  -1.415943823034615E+30
  3.682000000000000E+06   3.098213785068981E+32   4.928262333687832E+11  -1.416132832536164E+30
  3.682500000000000E+06   3.098633569489653E+32   4.926585228413005E+11  -1.416321751341936E+30
  3.683000000000000E+06   3.099053325037106E+32   4.924908923890508E+11  -1.416510579946344E+30
  3.683500000000000E+06   3.099473051717647E+32   4.923233425784672E+11  -1.416699317711336E+30
  3.684000000000000E+06   3.099892749537722E+32   4.921558729149974E+11  -1.416887965193994E+30
  3.684500000000000E+06   3.100312418503729E+32   4.919884835182817E+11  -1.417076522259558E+30
  3.685000000000000E+06   3.100732058621922E+32   4.918211740618199E+11  -1.417264989275808E+30
  3.685500000000000E+06   3.101151669898557E+32   4.916539447767001E+11  -1.417453365982441E+30
  3.686000000000000E+06   3.101571252340124E+32   4.914867956708474E+11  -1.417641652370524E+30
  3.686500000000000E+06   3.101990805953018E+32   4.913197268077451E+11  -1.417829848368547E+30
  3.687000000000000E+06   3.102410330743586E+32   4.911527375832239E+11  -1.418017954657079E+30
  3.687500000000000E+06   3.102829826718079E+32   4.909858283949185E+11  -1.418205970788205E+30
  3.688000000000000E+06   3.103249293882840E+32   4.908189990283999E+11  -1.418393897003470E+30
  3.688500000000000E+06   3.103668732244263E+32   4.906522495473130E+11  -1.418581733231180E+30
  3.689000000000000E+06   3.104088141808643E+32   4.904855798485581E+11  -1.418769479587472E+30
  3.689500000000000E+06   3.104507522582323E+32   4.903189895517379E+11  -1.418957136500848E+30
  3.690000000000000E+06   3.104926874571406E+32   4.901524790535648E+11  -1.419144703524429E+30
  3.690500000000000E+06   3.105346197782377E+32   4.899860483065064E+11  -1.419332180711758E+30
  3.691000000000000E+06   3.105765492221765E+32   4.898196973738890E+11  -1.419519567991494E+30
  3.691500000000000E+06   3.106184757895814E+32   4.896534257096016E+11  -1.419706865978820E+30
  3.692000000000000E+06   3.106603994810910E+32   4.894872338203181E+11  -1.419894074102979E+30
  3.692500000000000E+06   3.107023202973344E+32   4.893211211603972E+11  -1.420081192978621E+30
  3.693000000000000E+06   3.107442382389546E+32   4.891550881806743E+11  -1.420268222097890E+30
  3.693500000000000E+06   3.107861533065948E+32   4.889891345019052E+11  -1.420455161887996E+30
  3.694000000000000E+06   3.108280655008789E+32   4.888232600217374E+11  -1.420642012464231E+30
  3.694500000000000E+06   3.108699748224214E+32   4.886574645827164E+11  -1.420828774003963E+30
  3.695000000000000E+06   3.109118812718605E+32   4.884917485796522E+11  -1.421015446062453E+30
  3.695500000000000E+06   3.109537848498388E+32   4.883261117444883E+11  -1.421202028941656E+30
  3.696000000000000E+06   3.109956855569848E+32   4.881605538096002E+11  -1.421388522943042E+30
  3.696500000000000E+06   3.110375833939173E+32   4.879950751141140E+11  -1.421574927684598E+30
  3.697000000000000E+06   3.110794783612978E+32   4.878296756108679E+11  -1.421761243219452E+30
  3.697500000000000E+06   3.111213704597402E+32   4.876643545918598E+11  -1.421947470345132E+30
  3.698000000000000E+06   3.111632596898632E+32   4.874991128364773E+11  -1.422133608183696E+30
  3.698500000000000E+06   3.112051460523279E+32   4.873339501323781E+11  -1.422319656974334E+30
  3.699000000000000E+06   3.112470295477575E+32   4.871688659925707E+11  -1.422505617265634E+30
  3.699500000000000E+06   3.112889101767752E+32   4.870038607553568E+11  -1.422691488676497E+30
  3.700000000000000E+06   3.113307879400418E+32   4.868389345935912E+11  -1.422877271012220E+30
  3.700500000000000E+06   3.113726628381850E+32   4.866740867462372E+11  -1.423062965130072E+30
  3.701000000000000E+06   3.114145348718182E+32   4.865093176610508E+11  -1.423248570525681E+30
  3.701500000000000E+06   3.114564040415830E+32   4.863446270717860E+11  -1.423434087498958E+30
  3.702000000000000E+06   3.114982703481071E+32   4.861800151512713E+11  -1.423619515855219E+30
  3.702500000000000E+06   3.115401337920223E+32   4.860154815787163E+11  -1.423804855955824E+30
  3.703000000000000E+06   3.115819943739513E+32   4.858510266912090E+11  -1.423990107421055E+30
  3.703500000000000E+06   3.116238520945449E+32   4.856866501134067E+11  -1.424175270673721E+30
  3.704000000000000E+06   3.116657069544254E+32   4.855223518536624E+11  -1.424360345704411E+30
  3.704500000000000E+06   3.117075589542151E+32   4.853581318655570E+11  -1.424545332565415E+30
  3.705000000000000E+06   3.117494080945457E+32   4.851939902120660E+11  -1.424730231185791E+30
  3.705500000000000E+06   3.117912543760534E+32   4.850299267920532E+11  -1.424915041679473E+30
  3.706000000000000E+06   3.118330977993793E+32   4.848659417776347E+11  -1.425099763852571E+30
  3.706500000000000E+06   3.118749383651640E+32   4.847020348491815E+11  -1.425284398065135E+30
  3.707000000000000E+06   3.119167760740248E+32   4.845382056875795E+11  -1.425468944676636E+30
  3.707500000000000E+06   3.119586109265834E+32   4.843744549015166E+11  -1.425653403001414E+30
  3.708000000000000E+06   3.120004429234946E+32   4.842107822262347E+11  -1.425837773337703E+30
  3.708500000000000E+06   3.120422720653800E+32   4.840471871249131E+11  -1.426022056290213E+30
  3.709000000000000E+06   3.120840983528564E+32   4.838836700965387E+11  -1.426206251296852E+30
  3.709500000000000E+06   3.121259217865689E+32   4.837202309314211E+11  -1.426390358593831E+30
