 # 
 #  Radius              Mass                  Rho                   Pressure 
  #-------------------------------------
  7.700000000000042E+00   1.050397190466275E+00   3.036100054603635E-04   9.217903541564196E-06
  7.725000000000042E+00   1.056046173625031E+00   3.003153553572252E-04   9.018931266333646E-06
  7.750000000000043E+00   1.061670024069590E+00   2.970255835586551E-04   8.822419728835963E-06
  7.775000000000043E+00   1.067268152263048E+00   2.937408122618170E-04   8.628366478823203E-06
  7.800000000000043E+00   1.072839968907850E+00   2.904611632034521E-04   8.436768732950240E-06
  7.825000000000044E+00   1.078384885008262E+00   2.871867576466330E-04   8.247623376758590E-06
  7.850000000000044E+00   1.083902311932777E+00   2.839177163675427E-04   8.060926966736044E-06
  7.875000000000044E+00   1.089391661476460E+00   2.806541596422831E-04   7.876675732451614E-06
  7.900000000000045E+00   1.094852345923202E+00   2.773962072337170E-04   7.694865578765128E-06
  7.925000000000045E+00   1.100283778107872E+00   2.741439783783485E-04   7.515492088110840E-06
  7.950000000000045E+00   1.105685371478373E+00   2.708975917732458E-04   7.338550522854415E-06
  7.975000000000046E+00   1.111056540157569E+00   2.676571655630114E-04   7.164035827722531E-06
  8.000000000000046E+00   1.116396699005080E+00   2.644228173268022E-04   6.991942632304338E-06
  8.025000000000047E+00   1.121705263678936E+00   2.611946640654064E-04   6.822265253624049E-06
  8.050000000000047E+00   1.126981650697070E+00   2.579728221883801E-04   6.654997698783757E-06
  8.075000000000047E+00   1.132225277498649E+00   2.547574075012480E-04   6.490133667675694E-06
  8.100000000000048E+00   1.137435562505219E+00   2.515485351927732E-04   6.327666555762984E-06
  8.125000000000048E+00   1.142611925181664E+00   2.483463198222998E-04   6.167589456928002E-06
  8.150000000000048E+00   1.147753786096952E+00   2.451508753071739E-04   6.009895166387352E-06
  8.175000000000049E+00   1.152860566984677E+00   2.419623149102454E-04   5.854576183672478E-06
  8.200000000000049E+00   1.157931690803366E+00   2.387807512274576E-04   5.701624715674901E-06
  8.225000000000049E+00   1.162966581796552E+00   2.356062961755260E-04   5.551032679754968E-06
  8.250000000000050E+00   1.167964665552593E+00   2.324390609797132E-04   5.402791706913084E-06
  8.275000000000050E+00   1.172925369064231E+00   2.292791561617032E-04   5.256893145022266E-06
  8.300000000000050E+00   1.177848120787880E+00   2.261266915275785E-04   5.113328062120862E-06
  8.325000000000051E+00   1.182732350702630E+00   2.229817761559064E-04   4.972087249764277E-06
  8.350000000000051E+00   1.187577490368950E+00   2.198445183859370E-04   4.833161226434457E-06
  8.375000000000052E+00   1.192382972987090E+00   2.167150258059169E-04   4.696540241005921E-06
  8.400000000000052E+00   1.197148233455165E+00   2.135934052415252E-04   4.562214276267043E-06
  8.425000000000052E+00   1.201872708426911E+00   2.104797627444332E-04   4.430173052495290E-06
  8.450000000000053E+00   1.206555836369095E+00   2.073742035809930E-04   4.300406031085111E-06
  8.475000000000053E+00   1.211197057618588E+00   2.042768322210595E-04   4.172902418227088E-06
  8.500000000000053E+00   1.215795814439064E+00   2.011877523269497E-04   4.047651168637004E-06
  8.525000000000054E+00   1.220351551077340E+00   1.981070667425421E-04   3.924640989333405E-06
  8.550000000000054E+00   1.224863713819327E+00   1.950348774825222E-04   3.803860343462244E-06
  8.575000000000054E+00   1.229331751045589E+00   1.919712857217753E-04   3.685297454167150E-06
  8.600000000000055E+00   1.233755113286513E+00   1.889163917849338E-04   3.568940308503862E-06
  8.625000000000055E+00   1.238133253277049E+00   1.858702951360792E-04   3.454776661397317E-06
  8.650000000000055E+00   1.242465626011046E+00   1.828330943686048E-04   3.342794039639917E-06
  8.675000000000056E+00   1.246751688795147E+00   1.798048871952428E-04   3.232979745929400E-06
  8.700000000000056E+00   1.250990901302250E+00   1.767857704382572E-04   3.125320862944817E-06
  8.725000000000056E+00   1.255182725624515E+00   1.737758400198085E-04   3.019804257459008E-06
  8.750000000000057E+00   1.259326626325918E+00   1.707751909524923E-04   2.916416584486022E-06
  8.775000000000057E+00   1.263422070494331E+00   1.677839173300553E-04   2.815144291461884E-06
  8.800000000000058E+00   1.267468527793135E+00   1.648021123182919E-04   2.715973622457090E-06
  8.825000000000058E+00   1.271465470512338E+00   1.618298681461249E-04   2.618890622419216E-06
  8.850000000000058E+00   1.275412373619208E+00   1.588672760968731E-04   2.523881141444011E-06
  8.875000000000059E+00   1.279308714808403E+00   1.559144264997094E-04   2.430930839073328E-06
  8.900000000000059E+00   1.283153974551587E+00   1.529714087213107E-04   2.340025188618229E-06
  8.925000000000059E+00   1.286947636146535E+00   1.500383111577048E-04   2.251149481505625E-06
  8.950000000000060E+00   1.290689185765708E+00   1.471152212263152E-04   2.164288831646766E-06
  8.975000000000060E+00   1.294378112504299E+00   1.442022253582068E-04   2.079428179825907E-06
  9.000000000000060E+00   1.298013908427739E+00   1.412994089905362E-04   1.996552298107483E-06
  9.025000000000061E+00   1.301596068618654E+00   1.384068565592072E-04   1.915645794260095E-06
  9.050000000000061E+00   1.305124091223268E+00   1.355246514917351E-04   1.836693116195627E-06
  9.075000000000061E+00   1.308597477497251E+00   1.326528762003225E-04   1.759678556421809E-06
  9.100000000000062E+00   1.312015731850991E+00   1.297916120751467E-04   1.684586256506536E-06
  9.125000000000062E+00   1.315378361894303E+00   1.269409394778631E-04   1.611400211552251E-06
  9.150000000000063E+00   1.318684878480549E+00   1.241009377353254E-04   1.540104274678711E-06
  9.175000000000063E+00   1.321934795750182E+00   1.212716851335239E-04   1.470682161512457E-06
  9.200000000000063E+00   1.325127631173690E+00   1.184532589117451E-04   1.403117454681293E-06
  9.225000000000064E+00   1.328262905593953E+00   1.156457352569529E-04   1.337393608312123E-06
  9.250000000000064E+00   1.331340143267992E+00   1.128491892983933E-04   1.273493952530461E-06
  9.275000000000064E+00   1.334358871908112E+00   1.100636951024251E-04   1.211401697959961E-06
  9.300000000000065E+00   1.337318622722441E+00   1.072893256675755E-04   1.151099940220308E-06
  9.325000000000065E+00   1.340218930454840E+00   1.045261529198242E-04   1.092571664421847E-06
  9.350000000000065E+00   1.343059333424208E+00   1.017742477081157E-04   1.035799749655290E-06
  9.375000000000066E+00   1.345839373563153E+00   9.903367980010142E-05   9.807669734749017E-07
  9.400000000000066E+00   1.348558596456036E+00   9.630451787811163E-05   9.274560163735522E-07
  9.425000000000066E+00   1.351216551376389E+00   9.358682953535909E-05   8.758494662480360E-07
  9.450000000000067E+00   1.353812791323686E+00   9.088068127237400E-05   8.259298228530832E-07
  9.475000000000067E+00   1.356346873059495E+00   8.818613849367138E-05   7.776795022424989E-07
  9.500000000000068E+00   1.358818357142967E+00   8.550326550465094E-05   7.310808411958831E-07
  9.525000000000068E+00   1.361226807965695E+00   8.283212550872991E-05   6.861161016293985E-07
  9.550000000000068E+00   1.363571793785922E+00   8.017278060470889E-05   6.427674749890785E-07
  9.575000000000069E+00   1.365852886762103E+00   7.752529178437082E-05   6.010170866251834E-07
  9.600000000000069E+00   1.368069662985807E+00   7.488971893031297E-05   5.608470001461276E-07
  9.625000000000069E+00   1.370221702513979E+00   7.226612081401182E-05   5.222392217505353E-07
  9.650000000000070E+00   1.372308589400537E+00   6.965455509412052E-05   4.851757045359871E-07
  9.675000000000070E+00   1.374329911727318E+00   6.705507831499856E-05   4.496383527830589E-07
  9.700000000000070E+00   1.376285261634365E+00   6.446774590547301E-05   4.156090262132633E-07
  9.725000000000071E+00   1.378174235349557E+00   6.189261217783107E-05   3.830695442195403E-07
  9.750000000000071E+00   1.379996433217580E+00   5.932973032704275E-05   3.520016900679615E-07
  9.775000000000071E+00   1.381751459728234E+00   5.677915243021314E-05   3.223872150693379E-07
  9.800000000000072E+00   1.383438923544089E+00   5.424092944626336E-05   2.942078427194519E-07
  9.825000000000072E+00   1.385058437527473E+00   5.171511121583896E-05   2.674452728066592E-07
  9.850000000000072E+00   1.386609618766802E+00   4.920174646144479E-05   2.420811854856295E-07
  9.875000000000073E+00   1.388092088602255E+00   4.670088278780504E-05   2.180972453160305E-07
  9.900000000000073E+00   1.389505472650781E+00   4.421256668244710E-05   1.954751052649832E-07
  9.925000000000074E+00   1.390849400830454E+00   4.173684351650786E-05   1.741964106721465E-07
  9.950000000000074E+00   1.392123507384172E+00   3.927375754576079E-05   1.542428031763203E-07
  9.975000000000074E+00   1.393327430902692E+00   3.682335191186230E-05   1.355959246024853E-07
  1.000000000000007E+01   1.394460814347015E+00   3.438566864381563E-05   1.182374208082286E-07
  1.002500000000007E+01   1.395523305070119E+00   3.196074865965034E-05   1.021489454885341E-07
  1.005000000000008E+01   1.396514554838032E+00   2.954863176831565E-05   8.731216393795128E-08
  1.007500000000008E+01   1.397434219850267E+00   2.714935667178554E-05   7.370875676918263E-08
  1.010000000000008E+01   1.398281960759595E+00   2.476296096737356E-05   6.132042358716664E-08
  1.012500000000008E+01   1.399057442691181E+00   2.238948115025513E-05   5.012888661776299E-08
  1.015000000000008E+01   1.399760335261077E+00   2.002895261619525E-05   4.011589429017944E-08
  1.017500000000008E+01   1.400390312594068E+00   1.768140966447904E-05   3.126322477231326E-08
  1.020000000000008E+01   1.400947053340885E+00   1.534688550104297E-05   2.355268945821230E-08
  1.022500000000008E+01   1.401430240694781E+00   1.302541224180414E-05   1.696613640689411E-08
  1.025000000000008E+01   1.401839562407474E+00   1.071702091618504E-05   1.148545373179477E-08
  1.027500000000008E+01   1.402174710804464E+00   8.421741470831385E-06   7.092572940152118E-09
  1.030000000000008E+01   1.402435382799718E+00   6.139602773520029E-06   3.769472221661483E-09
  1.032500000000008E+01   1.402621279909744E+00   3.870632617254482E-06   1.498179685775429E-09
  1.035000000000008E+01   1.402732108267038E+00   1.614857724545053E-06   2.607765470522826E-10
 # Radius of star =   10.367975920711460     
 # Mass of star =   1.4207080289784180     
